Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,17.030001,17.030001,17.030001,17.030001,17.030001,0
2019-11-27,17.059999,17.065001,16.875000,16.912001,16.912001,84255
2019-11-29,null,null,null,null,null,null
2019-12-01,null,null,null,null,null,null
2019-12-02,16.915001,16.920000,16.785000,16.836000,16.836000,1598
2019-12-03,16.860001,17.160000,16.809999,17.125000,17.125000,343
2019-12-04,17.115000,17.240000,16.754999,16.797001,16.797001,381
2019-12-05,16.840000,16.941999,16.780001,16.941999,16.941999,287
2019-12-06,16.820000,16.825001,16.465000,16.481001,16.481001,261
2019-12-08,null,null,null,null,null,null
2019-12-09,16.475000,16.559999,16.469999,16.532000,16.532000,159
2019-12-10,16.555000,16.610001,16.555000,16.596001,16.596001,142
2019-12-11,16.545000,16.830000,16.545000,16.743999,16.743999,188
2019-12-12,16.830000,17.014999,16.740000,16.844999,16.844999,84
2019-12-13,16.879999,16.912001,16.825001,16.912001,16.912001,61
2019-12-15,null,null,null,null,null,null
2019-12-16,16.980000,17.018999,16.940001,17.018999,17.018999,23
2019-12-17,16.995001,17.000000,16.975000,16.978001,16.978001,75
2019-12-18,16.985001,17.000000,16.844999,16.952999,16.952999,103
2019-12-19,16.985001,17.075001,16.975000,17.058001,17.058001,45
2019-12-20,17.180000,17.180000,17.128000,17.128000,17.128000,987
2019-12-22,null,null,null,null,null,null
2019-12-23,17.355000,17.410000,17.355000,17.403000,17.403000,1
2019-12-24,null,null,null,null,null,null
2019-12-26,17.910000,17.985001,17.879999,17.893999,17.893999,3
2019-12-27,17.930000,17.930000,17.849001,17.849001,17.849001,53
2019-12-29,null,null,null,null,null,null
2019-12-30,17.900000,17.910000,17.850000,17.908001,17.908001,430
2019-12-31,18.065001,18.065001,17.799999,17.827999,17.827999,89
2020-01-02,17.966000,17.990000,17.966000,17.966000,17.966000,232
2020-01-03,18.110001,18.110001,17.965000,18.068001,18.068001,2
2020-01-05,18.170000,18.344999,18.170000,18.215000,18.215000,276360
2020-01-06,18.025000,18.105000,18.025000,18.097000,18.097000,83
2020-01-07,18.014999,18.344999,18.014999,18.316000,18.316000,3
2020-01-08,18.400000,18.504999,18.070000,18.087999,18.087999,33
2020-01-09,17.760000,17.860001,17.760000,17.860001,17.860001,31
2020-01-10,18.033001,18.033001,18.033001,18.033001,18.033001,38
2020-01-12,18.129999,18.129999,18.055000,18.075001,18.075001,43170
2020-01-13,17.969999,18.020000,17.926001,17.926001,17.926001,2
2020-01-14,17.855000,17.875000,17.674000,17.674000,17.674000,5
2020-01-15,17.923000,17.923000,17.923000,17.923000,17.923000,17
2020-01-16,17.950001,17.950001,17.875000,17.875000,17.875000,0
2020-01-17,18.013000,18.013000,18.013000,18.013000,18.013000,52
2020-01-19,18.040001,18.059999,18.020000,18.045000,18.045000,17850
2020-01-21,17.750999,17.750999,17.750999,17.750999,17.750999,67
2020-01-22,17.771000,17.771000,17.771000,17.771000,17.771000,175
2020-01-23,17.730000,17.773001,17.730000,17.773001,17.773001,0
2020-01-24,17.870001,18.056999,17.870001,18.056999,18.056999,110
2020-01-26,18.260000,18.375000,18.215000,18.245001,18.245001,141571
2020-01-27,18.000000,18.000000,18.000000,18.000000,18.000000,280
2020-01-28,17.605000,17.605000,17.402000,17.402000,17.402000,2
2020-01-29,17.450001,17.450001,17.370001,17.431000,17.431000,10
2020-01-30,17.540001,17.965000,17.540001,17.952000,17.952000,132
2020-01-31,17.972000,17.972000,17.972000,17.972000,17.972000,50
2020-02-02,18.100000,18.125000,18.020000,18.070000,18.070000,67168
2020-02-03,17.795000,17.799999,17.600000,17.639999,17.639999,1
2020-02-04,17.528000,17.528000,17.528000,17.528000,17.528000,19
2020-02-05,17.569000,17.569000,17.569000,17.569000,17.569000,154
2020-02-06,17.789000,17.789000,17.789000,17.789000,17.789000,10
2020-02-07,17.665001,17.665001,17.665001,17.665001,17.665001,0
2020-02-09,17.705000,17.760000,17.670000,17.719999,17.719999,22478
2020-02-10,17.780001,17.780001,17.757999,17.757999,17.757999,7
2020-02-11,17.695000,17.715000,17.573000,17.573000,17.573000,1
2020-02-12,17.478001,17.478001,17.478001,17.478001,17.478001,7
2020-02-13,17.600000,17.600000,17.600000,17.600000,17.600000,10
2020-02-14,17.715000,17.715000,17.715000,17.715000,17.715000,3
2020-02-16,17.725000,17.725000,17.670000,17.690001,17.690001,3033
2020-02-18,18.131001,18.131001,18.131001,18.131001,18.131001,3
2020-02-19,18.145000,18.292000,18.145000,18.292000,18.292000,3
2020-02-20,18.309000,18.309000,18.309000,18.309000,18.309000,56
2020-02-21,18.565001,18.565001,18.480000,18.521000,18.521000,3
2020-02-23,18.650000,18.795000,18.584999,18.645000,18.645000,337854
2020-02-24,18.690001,18.868000,18.690001,18.868000,18.868000,11
2020-02-25,18.183001,18.183001,18.183001,18.183001,18.183001,4
2020-02-26,17.826000,17.826000,17.826000,17.826000,17.826000,4
2020-02-27,18.020000,18.129999,17.610001,17.799999,17.799999,52702923
2020-02-28,17.690001,17.795000,16.340000,17.658001,17.658001,709
2020-03-01,16.500000,16.605000,16.389999,16.535000,16.535000,192056
2020-03-02,16.495001,16.975000,16.389999,16.386999,16.386999,458
2020-03-03,16.875000,17.320000,16.740000,16.679001,16.679001,307
2020-03-04,17.190001,17.245001,17.049999,17.129000,17.129000,73
2020-03-05,17.155001,17.405001,17.120001,17.187000,17.187000,66
2020-03-06,17.459999,17.485001,17.000000,17.341999,17.341999,52
2020-03-08,17.490000,17.615000,17.420000,17.530001,17.530001,265660
2020-03-09,17.434999,17.434999,16.570000,17.214001,17.214001,46
2020-03-10,16.850000,17.145000,16.764999,17.000999,17.000999,97
2020-03-11,16.855000,16.860001,16.639999,16.906000,16.906000,152
2020-03-12,16.430000,16.615000,15.600000,16.729000,16.729000,51
2020-03-13,15.455000,15.890000,14.425000,14.685000,14.685000,69801562
2020-03-15,15.100000,15.245000,14.735000,14.765000,14.765000,656892
2020-03-16,15.100000,15.245000,11.770000,14.500000,14.500000,134597
2020-03-17,12.860000,13.230000,12.110000,12.816000,12.816000,100520
2020-03-18,12.610000,12.905000,11.640000,12.495000,12.495000,109368
2020-03-19,11.975000,12.330000,11.760000,11.772000,11.772000,71565
2020-03-20,12.125000,13.095000,12.005000,12.134000,12.134000,74438
2020-03-22,12.615000,12.670000,12.290000,12.455000,12.455000,278175
2020-03-23,12.595000,13.835000,12.455000,13.835000,13.835000,35238200
2020-03-24,13.875000,14.845000,13.220000,14.775000,14.775000,60624411
2020-03-25,14.520000,14.930000,14.205000,14.650000,14.650000,39273822
2020-03-26,14.590000,14.980000,14.410000,14.570000,14.570000,25601434
2020-03-27,14.760000,14.810000,14.335000,14.625000,14.625000,25235873
2020-03-29,14.700000,14.710000,14.470000,14.560000,14.560000,185625
2020-03-30,14.100000,14.405000,13.945000,14.155000,14.155000,35534869
2020-03-31,14.275000,14.500000,14.055000,14.135000,14.135000,24483768
2020-04-01,14.200000,14.240000,13.895000,14.090000,14.090000,22161091
2020-04-02,14.090000,14.715000,14.065000,14.615000,14.615000,27395148
2020-04-03,14.635000,14.750000,14.440000,14.525000,14.525000,18838867
2020-04-05,null,null,null,null,null,null
2020-04-06,14.510000,15.930000,14.475000,15.685000,15.685000,24456331
2020-04-07,15.280000,15.930000,15.205000,15.169000,15.169000,63736
2020-04-08,15.260000,15.445000,15.140000,15.245000,15.245000,19511784
2020-04-09,15.295000,16.090000,15.260000,15.915000,15.915000,24359447
2020-04-12,15.875000,15.975000,15.730000,15.760000,15.760000,128952
2020-04-13,15.585000,15.805000,15.385000,15.725000,15.725000,23801334
2020-04-14,16.010000,16.299999,15.810000,15.980000,15.980000,29424325
2020-04-15,15.995000,16.030001,15.480000,15.610000,15.610000,25225337
2020-04-16,15.585000,15.915000,15.430000,15.730000,15.730000,20443693
2020-04-17,15.590000,15.670000,15.230000,15.335000,15.335000,23977125
2020-04-19,15.320000,15.335000,15.235000,15.265000,15.265000,44631
2020-04-20,15.430000,15.690000,15.275000,15.505000,15.505000,17938320
2020-04-21,15.415000,15.535000,14.560000,14.970000,14.970000,33078766
2020-04-22,14.960000,15.365000,14.775000,14.876000,14.876000,41079
2020-04-23,15.425000,15.720000,15.265000,15.355000,15.355000,24545616
2020-04-24,15.350000,15.550000,15.090000,15.355000,15.355000,17966922